192.168.65.1 - - [07/Sep/2025:19:38:15 +0200] "GET /api/auth/oauth/fortytwo HTTP/1.1" 302 0 "https://localhost:8443/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:38:18 +0200] "GET /login HTTP/1.1" 200 566 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:38:19 +0200] "GET /assets/index-2X11ap-S.js HTTP/1.1" 200 105710 "https://localhost:8443/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:38:19 +0200] "GET /assets/index-mVuaTsu6.css HTTP/1.1" 200 5754 "https://localhost:8443/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:38:19 +0200] "GET /fortytwo.png HTTP/1.1" 200 31251 "https://localhost:8443/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:38:19 +0200] "GET /background.jpg HTTP/1.1" 200 2795847 "https://localhost:8443/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:38:19 +0200] "GET /favicon.ico HTTP/1.1" 200 566 "https://localhost:8443/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:38:33 +0200] "GET /api/auth/oauth/google HTTP/1.1" 302 0 "https://localhost:8443/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:38:41 +0200] "GET /login HTTP/1.1" 200 566 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [07/Sep/2025:19:38:42 +0200] "GET /assets/index-mVuaTsu6.css HTTP/1.1" 200 5754 "https://localhost:8443/login" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36" "-"
